DATE,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
1990-09-10,192.36,195.87,191.8,192.65,
1990-09-11,192.6,192.84,189.54,190.97,
1990-09-12,190.97,192.78,190.06,192.36,
1990-09-13,192.58,193.73,189.17,189.72,
1990-09-14,189.72,189.8,187.52,189.52,
1990-09-17,189.76,190.42,187.96,189.61,
1990-09-18,189.61,189.61,186.75,189.43,
1990-09-19,189.43,190.91,188.49,188.78,
1990-09-20,188.78,188.78,183.68,183.98,
1990-09-21,183.98,184.87,181.4,183.2,
1990-09-24,182.87,183.2,176.28,177.61,
1990-09-25,177.92,180.72,177.4,180.71,
1990-09-26,180.51,180.94,177.59,179.46,
1990-09-27,179.69,181.64,173.06,174.19,
1990-09-28,174.19,177.09,169.33,177.06,
1990-10-01,177.97,184.94,177.06,184.74,
1990-10-02,185.38,189.06,184.75,184.92,
1990-10-03,184.81,184.92,180.04,180.51,
1990-10-04,180.24,180.63,177.91,179.5,
1990-10-05,178.94,180.68,174.64,178.37,
1990-10-08,179.82,180.79,178.37,179.56,
1990-10-09,178.54,179.56,173.05,173.63,
1990-10-10,172.86,173.63,169.2,169.47,
1990-10-11,169.65,170.31,163.6,165.19,
1990-10-12,165.19,167.64,162.55,166.72,
1990-10-15,166.72,169.54,165.13,169.35,
1990-10-16,169.35,169.74,164.97,165.49,
1990-10-17,165.53,168.48,164.22,167.27,
1990-10-18,167.27,172.58,167.22,172.38,
1990-10-19,172.38,176.19,172.38,174.62,
1990-10-22,174.8,179.61,173.77,178.56,
1990-10-23,178.44,180.13,177.35,178.4,
1990-10-24,178.14,178.61,176.13,178.47,
1990-10-25,178.47,179.59,175.64,177.34,
1990-10-26,177.34,177.34,173.95,174.21,
1990-10-29,174.33,175.18,171.18,171.76,
1990-10-30,171.76,173.17,169.79,173.0,
1990-10-31,173.0,174.56,171.95,172.56,
1990-11-01,172.56,173.23,170.88,172.89,
1990-11-02,172.89,177.18,172.69,176.87,
1990-11-05,176.89,180.69,176.87,180.46,
1990-11-06,180.54,182.58,179.8,180.26,
1990-11-07,180.26,180.26,176.61,177.08,
1990-11-08,177.08,179.14,176.19,177.71,
1990-11-09,177.71,182.24,177.71,182.24,
1990-11-12,182.4,188.88,182.24,188.67,
1990-11-13,188.69,190.85,187.8,189.88,
1990-11-14,189.71,192.67,189.14,192.45,
1990-11-15,192.45,192.45,188.63,189.55,
1990-11-16,189.55,189.55,183.16,184.96,
1990-11-19,185.9,187.5,184.96,187.04,
1990-11-20,186.94,187.55,183.07,183.31,
1990-11-21,183.48,184.2,182.36,183.94,
1990-11-23,184.03,185.26,183.87,184.28,
1990-11-26,183.72,185.22,181.8,185.12,
1990-11-27,185.52,189.35,185.12,189.18,
1990-11-28,189.48,191.68,189.18,189.69,
1990-11-29,189.69,191.17,188.3,191.11,
1990-11-30,191.11,193.06,188.99,192.66,
1990-12-03,192.66,195.46,192.66,194.53,
1990-12-04,194.53,195.78,192.97,195.61,
1990-12-05,195.61,199.33,194.9,199.03,
1990-12-06,199.03,203.49,198.42,199.49,
1990-12-07,199.49,199.72,197.08,199.35,
1990-12-10,198.96,199.71,197.75,199.44,
1990-12-11,199.19,199.44,196.19,196.56,
1990-12-12,196.42,198.03,194.99,198.03,
1990-12-13,198.03,198.59,197.02,198.03,
1990-12-14,198.03,198.05,194.72,196.14,
1990-12-17,195.38,196.14,193.38,195.06,
1990-12-18,195.06,199.47,195.06,199.27,
1990-12-19,199.27,200.79,198.93,200.42,
1990-12-20,200.42,202.19,197.74,201.52,
1990-12-21,201.52,203.02,200.89,202.76,
1990-12-24,202.68,202.76,200.69,201.22,
1990-12-26,201.22,202.26,200.12,200.57,
1990-12-27,200.35,201.17,198.62,199.16,
1990-12-28,199.13,199.58,198.04,199.42,
1990-12-31,199.37,200.53,198.39,200.53,
