,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
1991-11-25,376.14,377.07,373.96,375.34,126911000.0
1991-11-26,375.34,378.29,371.63,377.96,156309500.0
1991-11-27,377.96,378.11,375.98,376.55,103587100.0
1991-11-29,376.55,376.55,374.65,375.22,49948200.0
1991-12-02,375.11,381.4,371.36,381.4,140007700.0
1991-12-03,381.37,381.48,379.92,380.96,135685000.0
1991-12-04,380.96,381.51,378.07,380.07,133513300.0
1991-12-05,380.07,380.07,376.58,377.4,119875200.0
1991-12-06,377.39,382.39,375.41,379.09,149418000.0
1991-12-09,379.11,381.42,377.67,378.26,122624600.0
1991-12-10,378.18,379.57,376.64,377.9,131768200.0
1991-12-11,377.9,379.42,374.78,377.7,137451800.0
1991-12-12,377.72,381.62,377.7,381.55,134929300.0
1991-12-13,381.55,385.04,381.55,384.47,138879400.0
1991-12-16,384.49,385.84,384.37,384.46,121479300.0
1991-12-17,384.46,385.05,382.6,382.74,130687300.0
1991-12-18,382.75,383.51,380.88,383.48,130188800.0
1991-12-19,383.32,383.48,380.64,382.52,137198300.0
1991-12-20,382.63,388.24,382.52,387.04,251190200.0
1991-12-23,386.96,397.44,386.96,396.82,162850000.0
1991-12-24,396.92,401.79,396.82,399.33,120746800.0
1991-12-26,399.33,404.92,399.31,404.84,103732300.0
1991-12-27,406.11,406.58,404.59,406.46,110046800.0
1991-12-30,406.6,415.14,406.46,415.14,174008700.0
1991-12-31,415.13,418.32,412.73,417.09,181465800.0
1992-01-02,416.96,417.27,411.04,417.26,152103200.0
1992-01-03,417.27,419.79,416.16,419.34,156868000.0
1992-01-06,419.23,419.44,416.92,417.96,174421300.0
1992-01-07,417.65,417.96,415.2,417.4,180416000.0
1992-01-08,417.23,420.23,415.02,418.1,217028600.0
1992-01-09,418.07,420.5,415.85,417.61,205000800.0
1992-01-10,417.39,417.62,413.31,415.1,164393700.0
1992-01-13,414.64,415.36,413.54,414.34,143293300.0
1992-01-14,414.35,420.44,414.32,420.44,193609300.0
1992-01-15,420.45,421.18,418.79,420.77,231729600.0
1992-01-16,420.77,420.85,415.37,418.21,254754600.0
1992-01-17,418.2,419.45,416.0,418.86,223190000.0
1992-01-20,418.86,418.86,415.8,416.36,131014100.0
1992-01-21,416.36,416.39,411.32,412.64,167066400.0
1992-01-22,412.65,418.13,412.49,418.13,171252700.0
1992-01-23,418.13,419.78,414.36,414.96,167377000.0
1992-01-24,414.96,417.27,414.29,415.48,155948100.0
1992-01-27,415.44,416.84,414.48,414.99,131139300.0
1992-01-28,414.98,416.41,414.54,414.96,150513700.0
1992-01-29,414.99,417.83,409.17,410.34,179537500.0
1992-01-30,410.34,412.17,409.26,411.63,136967600.0
1992-01-31,411.65,412.63,408.64,408.79,152243700.0
1992-02-03,408.71,409.95,407.45,409.53,132980900.0
1992-02-04,409.6,413.85,409.28,413.85,166844100.0
1992-02-05,413.88,416.17,413.18,413.84,181344800.0
1992-02-06,413.87,414.55,411.93,413.82,163100500.0
1992-02-07,413.82,415.29,408.04,411.09,170780600.0
1992-02-10,411.07,413.77,411.07,413.77,134058500.0
1992-02-11,413.77,414.38,412.24,413.76,145716700.0
1992-02-12,413.77,418.08,413.36,417.13,164880600.0
1992-02-13,417.13,417.77,412.07,413.69,159072300.0
1992-02-14,413.69,413.84,411.2,412.48,150473800.0
1992-02-18,412.48,413.27,406.34,407.38,169738500.0
1992-02-19,407.38,408.7,406.54,408.26,170740600.0
1992-02-20,408.26,413.9,408.26,413.9,192282700.0
1992-02-21,413.9,414.26,409.72,411.46,193260400.0
1992-02-24,411.46,412.94,410.34,412.27,123452100.0
1992-02-25,412.27,412.27,408.02,410.45,148186300.0
1992-02-26,410.48,415.35,410.48,415.35,160422500.0
1992-02-27,415.35,415.99,413.47,413.86,139805500.0
1992-02-28,413.86,416.07,411.8,412.7,140373500.0
1992-03-02,412.68,413.74,411.52,412.45,127298800.0
1992-03-03,412.45,413.78,411.88,412.85,143339900.0
1992-03-04,412.86,413.27,409.33,409.33,140722100.0
1992-03-05,409.33,409.33,405.42,406.51,141634500.0
1992-03-06,406.51,407.51,403.65,404.44,132508800.0
1992-03-09,404.45,405.64,404.25,405.21,111557100.0
1992-03-10,405.21,409.16,405.21,406.89,143427100.0
1992-03-11,406.88,407.02,402.64,404.03,131402200.0
1992-03-12,404.03,404.72,401.94,403.89,124511400.0
1992-03-13,404.79,406.69,403.92,405.84,119238900.0
1992-03-16,405.85,406.4,403.55,406.39,106056500.0
1992-03-17,406.39,409.72,406.39,409.58,129071000.0
1992-03-18,409.58,410.84,408.23,409.15,134269100.0
1992-03-19,409.15,410.57,409.12,409.8,135360700.0
1992-03-20,409.8,411.3,408.53,411.3,194594300.0
1992-03-23,411.29,411.29,408.87,409.91,107858800.0
1992-03-24,409.91,411.43,407.99,408.88,136971300.0
1992-03-25,408.88,409.87,407.52,407.52,144469200.0
1992-03-26,407.52,409.44,406.75,407.86,121980000.0
1992-03-27,407.86,407.86,402.87,403.5,129516800.0
1992-03-30,403.5,404.3,402.97,403.0,101440500.0
1992-03-31,403.03,405.21,402.22,403.69,125553600.0
1992-04-01,403.67,404.5,400.75,404.23,131054300.0
1992-04-02,404.17,404.63,399.28,400.5,140486800.0
1992-04-03,400.5,401.59,398.21,401.55,145371800.0
1992-04-06,401.54,405.93,401.52,405.59,138327900.0
1992-04-07,405.59,405.75,397.97,398.06,152610800.0
1992-04-08,398.05,398.05,392.41,394.5,191952800.0
1992-04-09,394.5,401.04,394.5,400.64,163683000.0
1992-04-10,400.59,405.12,400.59,404.29,147753900.0
1992-04-13,404.28,406.08,403.9,406.08,104066900.0
1992-04-14,406.08,413.86,406.08,412.39,176602900.0
1992-04-15,412.39,416.28,412.39,416.28,172782100.0
1992-04-16,416.28,416.28,413.4,416.05,179018200.0
1992-04-20,416.05,416.05,407.93,410.16,147503500.0
1992-04-21,410.16,411.09,408.2,410.26,161129400.0
1992-04-22,410.26,411.3,409.23,409.81,160892400.0
1992-04-23,409.81,411.6,406.86,411.6,170909500.0
1992-04-24,411.6,412.48,408.74,409.02,151134600.0
1992-04-27,409.03,409.6,407.64,408.45,128630700.0
1992-04-28,408.45,409.69,406.33,409.11,138301800.0
1992-04-29,409.11,412.31,409.11,412.02,147870100.0
1992-04-30,412.02,414.95,412.02,414.95,160722200.0
1992-05-01,414.95,415.21,409.87,412.53,129589500.0
1992-05-04,412.54,417.84,412.54,416.91,124954800.0
1992-05-05,416.91,418.53,415.77,416.84,147050700.0
1992-05-06,416.84,418.48,416.4,416.79,134459500.0
1992-05-07,416.79,416.84,415.38,415.85,116284400.0
1992-05-08,415.87,416.85,414.41,416.05,112983800.0
1992-05-11,416.05,418.75,416.05,418.49,105787000.0
1992-05-12,418.49,418.68,414.69,416.29,132145300.0
1992-05-13,416.29,417.04,415.86,416.45,115372200.0
1992-05-14,416.45,416.52,411.82,413.14,147229300.0
1992-05-15,413.14,413.14,409.85,410.09,149070500.0
1992-05-18,410.09,413.34,410.09,412.81,103742000.0
1992-05-19,412.82,416.51,412.26,416.37,134050600.0
1992-05-20,416.37,416.83,415.37,415.39,131087600.0
1992-05-21,415.4,415.41,411.57,412.6,122941000.0
1992-05-22,412.61,414.82,412.6,414.02,101698400.0
1992-05-26,414.02,414.02,410.23,411.41,144788000.0
1992-05-27,411.41,412.68,411.06,412.17,128144900.0
1992-05-28,412.17,416.77,411.81,416.74,140262100.0
1992-05-29,416.74,418.36,415.35,415.35,141238800.0
1992-06-01,415.35,417.3,412.44,417.3,132536400.0
1992-06-02,417.3,417.3,413.5,413.5,147133600.0
1992-06-03,413.5,416.54,413.04,414.59,157353800.0
1992-06-04,414.6,414.98,412.97,413.26,147984800.0
1992-06-05,413.26,413.85,410.97,413.48,150487400.0
1992-06-08,413.48,413.95,412.03,413.36,119161900.0
1992-06-09,413.4,413.56,409.3,410.06,137899700.0
1992-06-10,410.06,410.1,406.81,407.25,148948300.0
1992-06-11,407.25,409.05,406.11,409.05,143571700.0
1992-06-12,409.08,411.86,409.08,409.76,136352800.0
1992-06-15,409.76,411.68,408.13,410.29,114229100.0
1992-06-16,410.29,411.4,408.32,408.32,127248600.0
1992-06-17,408.33,408.33,401.98,402.26,152451100.0
1992-06-18,402.26,402.68,400.51,400.96,161868200.0
1992-06-19,400.96,404.23,400.96,403.67,184837300.0
1992-06-22,403.64,403.64,399.92,403.4,131482100.0
1992-06-23,403.4,405.41,403.4,404.04,142326600.0
1992-06-24,404.05,404.76,403.26,403.83,136953600.0
1992-06-25,403.83,405.53,402.01,403.12,133199700.0
1992-06-26,403.12,403.51,401.94,403.45,104353400.0
1992-06-29,403.47,408.96,403.47,408.94,126342900.0
1992-06-30,408.94,409.63,407.85,408.14,137451400.0
1992-07-01,408.2,412.88,408.2,412.88,157362800.0
1992-07-02,412.88,415.71,410.07,411.77,165829800.0
1992-07-03,,,,,1063700.0
1992-07-06,411.77,413.84,410.46,413.84,137557300.0
1992-07-07,413.83,415.33,408.58,409.16,160185400.0
1992-07-08,409.15,410.28,407.2,410.28,148725500.0
1992-07-09,410.28,414.69,410.26,414.23,147435300.0
1992-07-10,414.23,415.88,413.34,414.62,112138200.0
1992-07-13,414.62,415.86,413.93,414.87,101052400.0
1992-07-14,414.86,417.69,414.33,417.68,129059900.0
1992-07-15,417.68,417.81,416.29,417.1,147714900.0
1992-07-16,417.04,417.93,414.79,417.54,142808800.0
1992-07-17,417.54,417.54,412.96,415.62,144456300.0
1992-07-20,415.62,415.62,410.72,413.75,118304400.0
1992-07-21,413.75,414.92,413.1,413.76,123348800.0
1992-07-22,413.74,413.74,409.95,410.93,135985600.0
1992-07-23,410.93,412.08,409.81,412.08,125172800.0
1992-07-24,412.07,412.07,409.93,411.6,105522100.0
1992-07-27,411.6,412.55,411.36,411.54,92398400.0
1992-07-28,411.55,417.55,411.55,417.52,145694700.0
1992-07-29,417.52,423.02,417.52,422.23,189965800.0
1992-07-30,422.2,423.94,421.57,423.92,131525700.0
1992-07-31,423.92,424.8,422.46,424.21,123701300.0
1992-08-03,424.19,425.09,422.84,425.09,117811600.0
1992-08-04,425.09,425.14,423.1,424.36,112582500.0
1992-08-05,424.35,424.35,421.92,422.19,115040700.0
1992-08-06,422.19,422.36,420.26,420.59,123610400.0
1992-08-07,420.59,423.45,418.51,418.88,137640400.0
1992-08-10,418.87,419.42,417.04,419.42,99454800.0
1992-08-11,419.45,419.72,416.53,418.9,118100300.0
1992-08-12,418.89,419.75,416.43,417.78,115813300.0
1992-08-13,417.78,419.88,416.4,417.73,132565100.0
1992-08-14,417.74,420.4,417.74,419.91,115319000.0
1992-08-17,419.89,421.89,419.44,420.74,105149600.0
1992-08-18,420.74,421.4,419.78,421.34,113805900.0
1992-08-19,421.34,421.62,418.18,418.18,124285900.0
1992-08-20,418.19,418.85,416.93,418.26,132444400.0
1992-08-21,418.27,420.35,413.58,414.85,164481000.0
1992-08-24,414.8,414.8,410.07,410.72,122664900.0
1992-08-25,410.73,411.64,408.3,411.61,147199200.0
1992-08-26,411.65,413.61,410.53,413.51,120056600.0
1992-08-27,413.51,415.83,413.51,413.53,128902100.0
1992-08-28,413.54,414.95,413.38,414.84,107743600.0
1992-08-31,414.87,415.29,413.76,414.03,109961300.0
1992-09-01,414.03,416.07,413.35,416.07,123640500.0
1992-09-02,416.07,418.28,415.31,417.98,137681800.0
1992-09-03,417.98,420.31,417.49,417.98,159462000.0
1992-09-04,417.98,418.62,416.76,417.08,85549400.0
1992-09-07,,,,,2639000.0
1992-09-08,417.07,417.18,414.3,414.44,110808300.0
1992-09-09,414.44,416.44,414.44,416.36,127404800.0
1992-09-10,416.34,420.52,416.34,419.95,164469500.0
1992-09-11,419.96,420.58,419.13,419.58,133056200.0
1992-09-14,419.65,425.27,419.58,425.27,195717000.0
1992-09-15,425.22,425.27,419.54,419.77,151611700.0
1992-09-16,419.71,422.44,417.77,419.92,163910105.0
1992-09-17,419.98,421.43,419.62,419.93,135424100.0
1992-09-18,419.92,422.93,419.92,422.93,177494400.0
1992-09-21,422.9,422.9,421.18,422.14,110838400.0
1992-09-22,422.14,422.14,417.13,417.14,132820400.0
1992-09-23,417.15,417.88,416.0,417.44,150046300.0
1992-09-24,417.46,419.01,417.46,418.47,134805200.0
1992-09-25,418.47,418.63,412.71,414.35,154793000.0
1992-09-28,414.27,416.62,413.0,416.62,112846300.0
1992-09-29,416.62,417.38,415.34,416.8,122273600.0
1992-09-30,416.79,418.58,416.67,417.8,123741500.0
1992-10-01,417.8,418.67,415.46,416.29,147440700.0
1992-10-02,416.29,416.35,410.45,410.47,136042900.0
1992-10-05,410.47,410.47,396.8,407.57,217376500.0
1992-10-06,407.57,408.56,404.84,407.18,146849800.0
1992-10-07,407.18,408.6,403.91,404.25,140496700.0
1992-10-08,404.25,408.04,404.25,407.75,155506700.0
1992-10-09,407.75,407.75,402.42,402.66,132301800.0
1992-10-12,402.66,407.44,402.66,407.44,96353400.0
1992-10-13,407.44,410.64,406.83,409.3,136238900.0
1992-10-14,409.3,411.52,407.86,409.37,122183600.0
1992-10-15,409.34,411.03,407.92,409.6,145685600.0
1992-10-16,409.64,411.73,407.43,411.73,163582100.0
1992-10-19,411.7,414.98,410.66,414.98,167528500.0
1992-10-20,414.98,417.98,414.49,415.48,192699400.0
1992-10-21,415.53,416.15,414.54,415.67,150434100.0
1992-10-22,415.67,416.81,413.1,414.9,152420000.0
1992-10-23,414.9,416.23,413.68,414.1,144028500.0
1992-10-26,414.09,418.17,413.71,418.16,132567100.0
1992-10-27,418.18,419.2,416.97,418.49,139857000.0
1992-10-28,418.49,420.13,417.56,420.13,143353800.0
1992-10-29,420.15,421.16,419.83,420.86,140153300.0
1992-10-30,420.86,421.13,418.54,418.68,133645000.0
1992-11-02,418.66,422.75,418.12,422.75,143137000.0
1992-11-03,422.75,422.81,418.59,419.92,146787300.0
1992-11-04,419.91,421.07,416.61,417.11,137323700.0
1992-11-05,417.08,418.4,415.58,418.34,164770000.0
1992-11-06,418.35,418.35,417.01,417.58,145103500.0
1992-11-09,417.08,420.13,416.79,418.59,135811100.0
1992-11-10,418.59,419.71,417.98,418.62,154263500.0
1992-11-11,418.61,422.33,418.4,422.2,158759100.0
1992-11-12,422.2,423.1,421.7,422.87,149039000.0
1992-11-13,422.89,422.91,421.04,422.43,126293600.0
1992-11-16,422.44,422.44,420.35,420.68,116833900.0
1992-11-17,420.63,420.97,418.31,419.27,127991900.0
1992-11-18,419.27,423.49,419.24,422.85,160352300.0
1992-11-19,422.86,423.61,422.5,423.61,145278800.0
1992-11-20,423.61,426.98,423.61,426.65,180555400.0
1992-11-23,426.62,426.62,424.95,425.12,137239300.0
1992-11-24,425.14,429.31,424.83,427.59,171293800.0
1992-11-25,427.59,429.41,427.58,429.19,145771100.0
1992-11-26,,,,,1911000.0
1992-11-27,429.17,431.93,429.17,430.16,79659400.0
1992-11-30,430.19,431.53,429.36,431.35,164649300.0
1992-12-01,431.36,431.47,429.2,430.78,182297000.0
1992-12-02,430.78,430.87,428.61,429.89,164229000.0
1992-12-03,429.98,430.99,428.8,429.91,157765500.0
1992-12-04,429.93,432.89,429.74,432.06,152076600.0
1992-12-07,432.06,435.31,432.06,435.31,144316500.0
1992-12-08,435.31,436.99,434.68,436.99,155277800.0
1992-12-09,436.99,436.99,433.98,435.65,158360700.0
1992-12-10,435.66,435.66,432.65,434.64,166577400.0
1992-12-11,434.55,434.55,433.34,433.73,123217400.0
1992-12-14,433.73,435.26,432.83,432.84,126212400.0
1992-12-15,432.82,433.66,431.92,432.57,163193200.0
1992-12-16,432.58,434.22,430.88,431.52,158026300.0
1992-12-17,431.52,435.44,431.46,435.43,174133800.0
1992-12-18,435.46,441.29,435.46,441.28,286818200.0
1992-12-21,441.26,441.26,439.65,440.7,151087600.0
1992-12-22,440.7,441.64,438.25,440.31,179252000.0
1992-12-23,440.29,441.11,439.03,439.03,167810500.0
1992-12-24,439.03,439.81,439.03,439.77,64548200.0
1992-12-28,439.77,439.77,437.26,439.15,94030100.0
1992-12-29,439.15,442.65,437.6,437.98,139528900.0
1992-12-30,437.98,439.37,437.12,438.82,117283700.0
1992-12-31,438.88,439.59,435.71,435.71,105945200.0
1993-01-04,435.7,437.32,434.48,435.38,139963500.0
1993-01-05,435.33,435.4,433.55,434.34,167843100.0
1993-01-06,434.34,435.17,432.52,434.52,218849300.0
1993-01-07,434.53,435.46,429.76,430.73,231186700.0
1993-01-08,430.72,430.72,426.88,429.05,191369800.0
1993-01-11,429.04,431.04,429.03,430.95,151430800.0
1993-01-12,430.95,431.39,428.19,431.04,169692300.0
1993-01-13,431.03,433.44,429.99,433.03,179011900.0
1993-01-14,433.08,435.96,433.08,435.94,208405400.0
1993-01-15,435.87,439.49,435.84,437.15,242362400.0
1993-01-18,437.13,437.13,435.92,436.84,139194500.0
1993-01-19,436.84,437.7,434.59,435.13,202494300.0
1993-01-20,435.14,436.23,433.37,433.37,183792500.0
1993-01-21,433.37,435.75,432.48,435.49,184563200.0
1993-01-22,435.49,437.81,435.49,436.11,202317400.0
1993-01-25,436.11,440.53,436.11,440.01,192339100.0
1993-01-26,440.05,442.66,439.54,439.95,219051740.0
1993-01-27,439.95,440.04,436.82,438.11,187677000.0
1993-01-28,438.13,439.14,437.3,438.66,178067000.0
1993-01-29,438.67,438.93,436.91,438.78,162560400.0
1993-02-01,438.79,442.52,438.79,442.52,158365100.0
1993-02-02,442.52,442.87,440.76,442.56,170817000.0
1993-02-03,442.57,447.35,442.57,447.2,226423500.0
1993-02-04,447.24,449.86,447.24,449.56,242471700.0
1993-02-05,449.5,449.53,446.95,448.93,237331300.0
1993-02-08,448.94,450.04,447.7,447.85,170294300.0
1993-02-09,448.04,448.04,444.52,445.33,163858900.0
1993-02-10,445.33,446.37,444.24,446.23,176554600.0
1993-02-11,446.21,449.36,446.21,447.66,172696200.0
1993-02-12,447.64,447.7,444.58,444.58,136227200.0
1993-02-15,,,,,876000.0
1993-02-16,444.53,444.53,433.47,433.91,239571400.0
1993-02-17,433.93,433.97,430.92,433.3,209336700.0
1993-02-18,433.3,437.79,428.25,431.9,221075100.0
1993-02-19,431.93,434.26,431.68,434.22,223094400.0
1993-02-22,434.21,436.49,433.53,435.24,51064000.0
1993-02-23,435.34,436.84,432.41,434.8,217261600.0
1993-02-24,434.76,440.87,434.68,440.87,203634400.0
1993-02-25,440.7,442.34,439.67,442.34,200016200.0
1993-02-26,442.34,443.77,440.98,443.38,172681400.0
1993-03-01,443.64,444.18,441.34,442.01,162703400.0
1993-03-02,442.0,447.91,441.07,447.9,183835600.0
1993-03-03,447.89,452.49,447.73,449.26,187080200.0
1993-03-04,449.26,449.52,446.72,447.34,158770300.0
1993-03-05,447.34,449.59,445.56,446.11,176452700.0
1993-03-08,446.12,454.71,446.12,454.71,195644600.0
1993-03-09,454.67,455.52,453.68,454.4,190258400.0
1993-03-10,454.4,456.34,452.7,456.33,181784500.0
1993-03-11,456.35,456.76,453.48,453.72,181528200.0
1993-03-12,453.7,453.7,447.04,449.83,175139400.0
1993-03-15,449.83,451.43,449.4,451.43,130856100.0
1993-03-16,451.43,452.36,451.01,451.37,141967000.0
1993-03-17,451.36,451.36,447.99,448.31,169232300.0
1993-03-18,448.36,452.39,448.36,451.89,164455400.0
1993-03-19,451.9,453.32,449.91,450.18,220551000.0
1993-03-22,450.17,450.17,446.08,448.88,170047100.0
1993-03-23,448.88,449.8,448.3,448.76,158911600.0
1993-03-24,448.71,450.9,446.1,448.07,192323400.0
1993-03-25,448.09,451.75,447.93,450.88,177287800.0
1993-03-26,450.91,452.09,447.69,447.78,144911700.0
1993-03-29,447.76,452.81,447.75,450.77,138385200.0
1993-03-30,450.79,452.06,449.63,451.97,156072600.0
1993-03-31,451.97,454.88,451.67,451.67,183721800.0
1993-04-01,451.67,452.63,449.6,450.3,163079700.0
1993-04-02,450.28,450.28,440.71,441.39,240875600.0
1993-04-05,441.42,442.43,440.53,442.29,167305500.0
1993-04-06,442.29,443.38,439.48,441.16,198688900.0
1993-04-07,441.16,442.73,440.5,442.73,212893900.0
1993-04-08,442.71,443.77,440.02,441.84,195389500.0
1993-04-09,,,,,100.0
1993-04-12,441.84,448.37,441.84,448.37,191217100.0
1993-04-13,448.41,450.4,447.66,449.22,211746300.0
1993-04-14,449.22,450.0,448.02,448.66,162859300.0
1993-04-15,448.6,449.11,446.39,448.4,184310200.0
1993-04-16,448.41,449.39,447.67,448.94,231297400.0
1993-04-19,448.94,449.14,445.85,447.46,190540400.0
1993-04-20,447.46,447.46,441.81,445.1,218766000.0
1993-04-21,445.09,445.77,443.08,443.63,212488500.0
1993-04-22,443.55,445.73,439.46,439.46,240290900.0
1993-04-23,439.49,439.49,436.82,437.03,195618200.0
1993-04-26,437.0,438.35,432.3,433.54,202630600.0
1993-04-27,433.52,438.02,433.14,438.01,211070600.0
1993-04-28,438.03,438.8,436.68,438.02,176821600.0
1993-04-29,438.0,438.96,435.59,438.89,164161700.0
1993-04-30,438.89,442.29,438.89,440.19,162155300.0
1993-05-03,440.19,442.59,438.25,442.46,142664600.0
1993-05-04,442.58,445.19,442.45,444.05,185730000.0
1993-05-05,443.98,446.09,443.76,444.52,194412200.0
1993-05-06,444.6,444.81,442.9,443.26,171139200.0
1993-05-07,443.28,443.7,441.69,442.31,152098400.0
1993-05-10,442.34,445.42,442.05,442.8,164616900.0
1993-05-11,442.8,444.57,441.52,444.36,150071600.0
1993-05-12,444.32,445.16,442.87,444.8,162982200.0
1993-05-13,444.75,444.75,439.23,439.23,182366700.0
1993-05-14,439.21,439.82,438.1,439.56,152468300.0
1993-05-17,439.56,440.38,437.83,440.37,153126300.0
1993-05-18,440.39,441.26,437.95,440.32,193540000.0
1993-05-19,440.32,447.86,436.86,447.57,254227200.0
1993-05-20,447.6,450.59,447.36,450.59,204474200.0
1993-05-21,450.59,450.59,444.89,445.84,200686800.0
1993-05-24,445.83,448.44,445.26,448.0,146285500.0
1993-05-25,447.97,449.04,447.7,448.85,151869500.0
1993-05-26,448.82,453.51,448.82,453.44,207925800.0
1993-05-27,453.47,454.55,451.14,452.41,187281100.0
1993-05-28,452.41,452.41,447.67,450.19,138803800.0
1993-06-01,450.23,455.63,450.19,453.83,152354300.0
1993-06-02,453.83,454.53,452.68,453.85,162056400.0
1993-06-03,453.84,453.85,451.12,452.49,159650500.0
1993-06-04,452.43,452.43,448.92,450.06,153327000.0
1993-06-07,450.07,450.75,447.32,447.69,170176200.0
1993-06-08,447.65,447.65,444.31,444.71,164865800.0
1993-06-09,444.71,447.39,444.66,445.78,176713100.0
1993-06-10,445.78,446.22,444.09,445.38,164170300.0
1993-06-11,445.38,448.19,445.38,447.26,172644300.0
1993-06-14,447.23,448.64,447.23,447.71,142720400.0
1993-06-15,447.73,448.28,446.18,446.27,159401000.0
